num_prefill_tokens,num_decode_tokens,num_total_tokens,pd_ratio
840,32,872,26.25
681,4,685,170.25
1340,10,1350,134.0
328,176,504,1.8636363636363635
1221,265,1486,4.607547169811321
1652,10,1662,165.2
1120,277,1397,4.043321299638989
1750,200,1950,8.75
306,1162,1468,0.2633390705679862
263,4,267,65.75
213,274,487,0.7773722627737226
1876,20,1896,93.8
468,44,512,10.636363636363637
247,41,288,6.024390243902439
212,66,278,3.212121212121212
804,23,827,34.95652173913044
1481,210,1691,7.052380952380952
13,10,23,1.3
361,379,740,0.9525065963060686
940,487,1427,1.9301848049281314
456,706,1162,0.6458923512747875
1909,20,1929,95.45
397,23,420,17.26086956521739
102,64,166,1.59375
362,99,461,3.6565656565656566
392,581,973,0.6746987951807228
88,16,104,5.5
680,447,1127,1.5212527964205818
148,15,163,9.866666666666667
1201,20,1221,60.05
588,518,1106,1.135135135135135
18,86,104,0.20930232558139536
1043,2,1045,521.5
1448,8,1456,181.0
1747,7,1754,249.57142857142858
1282,250,1532,5.128
582,13,595,44.76923076923077
935,170,1105,5.5
334,16,350,20.875
690,24,714,28.75
1284,147,1431,8.73469387755102
171,133,304,1.2857142857142858
1105,25,1130,44.2
244,48,292,5.083333333333333
138,7,145,19.714285714285715
97,25,122,3.88
227,38,265,5.973684210526316
24,412,436,0.05825242718446602
550,8,558,68.75
1099,2,1101,549.5
552,17,569,32.470588235294116
17,312,329,0.05448717948717949
22,341,363,0.06451612903225806
1729,25,1754,69.16
864,36,900,24.0
27,21,48,1.2857142857142858
443,130,573,3.4076923076923076
677,30,707,22.566666666666666
1721,2,1723,860.5
477,13,490,36.69230769230769
572,8,580,71.5
733,2,735,366.5
963,37,1000,26.027027027027028
507,458,965,1.1069868995633187
128,26,154,4.923076923076923
1293,33,1326,39.18181818181818
1318,27,1345,48.81481481481482
263,21,284,12.523809523809524
15,251,266,0.05976095617529881
70,98,168,0.7142857142857143
896,9,905,99.55555555555556
13,253,266,0.05138339920948617
1393,600,1993,2.3216666666666668
729,13,742,56.07692307692308
1147,21,1168,54.61904761904762
1219,16,1235,76.1875
823,21,844,39.19047619047619
597,377,974,1.5835543766578248
992,766,1758,1.2950391644908616
255,5,260,51.0
1276,74,1350,17.243243243243242
398,12,410,33.166666666666664
1058,16,1074,66.125
630,4,634,157.5
267,18,285,14.833333333333334
383,360,743,1.0638888888888889
1506,21,1527,71.71428571428571
408,7,415,58.285714285714285
61,240,301,0.25416666666666665
1256,4,1260,314.0
658,978,1636,0.6728016359918201
1306,155,1461,8.425806451612903
1489,187,1676,7.962566844919786
1394,350,1744,3.9828571428571427
1447,49,1496,29.53061224489796
1672,99,1771,16.88888888888889
456,424,880,1.0754716981132075
1815,21,1836,86.42857142857143
1069,61,1130,17.524590163934427
961,5,966,192.2
428,20,448,21.4
28,27,55,1.037037037037037
1255,644,1899,1.9487577639751552
962,32,994,30.0625
1521,12,1533,126.75
323,14,337,23.071428571428573
404,67,471,6.029850746268656
124,37,161,3.3513513513513513
13,175,188,0.07428571428571429
1332,670,2002,1.9880597014925374
762,758,1520,1.0052770448548813
324,62,386,5.225806451612903
916,16,932,57.25
1049,12,1061,87.41666666666667
495,445,940,1.1123595505617978
96,22,118,4.363636363636363
311,513,824,0.6062378167641326
808,39,847,20.71794871794872
1023,964,1987,1.0612033195020747
776,703,1479,1.1038406827880511
1234,249,1483,4.955823293172691
440,26,466,16.923076923076923
1512,34,1546,44.470588235294116
958,18,976,53.22222222222222
1144,131,1275,8.732824427480915
1577,16,1593,98.5625
815,783,1598,1.040868454661558
1247,51,1298,24.45098039215686
1120,439,1559,2.55125284738041
740,85,825,8.705882352941176
1212,19,1231,63.78947368421053
1660,212,1872,7.830188679245283
764,237,1001,3.2236286919831225
1852,93,1945,19.913978494623656
93,30,123,3.1
216,11,227,19.636363636363637
694,8,702,86.75
250,8,258,31.25
1222,815,2037,1.4993865030674847
751,8,759,93.875
1842,3,1845,614.0
510,7,517,72.85714285714286
1150,40,1190,28.75
388,4,392,97.0
1165,5,1170,233.0
203,47,250,4.319148936170213
106,352,458,0.30113636363636365
84,7,91,12.0
1791,7,1798,255.85714285714286
1119,14,1133,79.92857142857143
370,314,684,1.178343949044586
9,240,249,0.0375
140,12,152,11.666666666666666
261,26,287,10.038461538461538
380,12,392,31.666666666666668
885,13,898,68.07692307692308
11,159,170,0.06918238993710692
1381,17,1398,81.23529411764706
1417,2,1419,708.5
20,498,518,0.040160642570281124
35,50,85,0.7
381,112,493,3.4017857142857144
1029,6,1035,171.5
810,24,834,33.75
1037,17,1054,61.0
338,15,353,22.533333333333335
1486,103,1589,14.427184466019417
1450,496,1946,2.9233870967741935
97,77,174,1.2597402597402598
113,259,372,0.4362934362934363
467,104,571,4.490384615384615
1124,186,1310,6.043010752688172
463,151,614,3.066225165562914
235,54,289,4.351851851851852
394,16,410,24.625
406,8,414,50.75
497,8,505,62.125
990,11,1001,90.0
398,188,586,2.117021276595745
1357,111,1468,12.225225225225225
770,51,821,15.098039215686274
545,85,630,6.411764705882353
268,10,278,26.8
392,380,772,1.0315789473684212
343,397,740,0.8639798488664987
365,265,630,1.3773584905660377
17,225,242,0.07555555555555556
1033,131,1164,7.885496183206107
986,420,1406,2.3476190476190477
1688,99,1787,17.050505050505052
1653,11,1664,150.27272727272728
1705,61,1766,27.950819672131146
1364,277,1641,4.924187725631769
347,557,904,0.6229802513464991
1501,271,1772,5.538745387453875
595,86,681,6.9186046511627906
505,37,542,13.64864864864865
1988,51,2039,38.98039215686274
1057,30,1087,35.233333333333334
672,17,689,39.529411764705884
63,13,76,4.846153846153846
215,10,225,21.5
1093,181,1274,6.038674033149171
736,5,741,147.2
1627,114,1741,14.271929824561404
561,17,578,33.0
477,85,562,5.6117647058823525
643,226,869,2.8451327433628317
1195,9,1204,132.77777777777777
115,80,195,1.4375
758,14,772,54.142857142857146
404,454,858,0.8898678414096917
481,735,1216,0.654421768707483
1567,26,1593,60.26923076923077
805,749,1554,1.074766355140187
1261,732,1993,1.7226775956284153
1387,132,1519,10.507575757575758
1144,838,1982,1.3651551312649164
1578,83,1661,19.012048192771083
869,595,1464,1.4605042016806722
1651,2,1653,825.5
1151,232,1383,4.961206896551724
797,33,830,24.151515151515152
579,814,1393,0.7113022113022113
812,26,838,31.23076923076923
1104,2,1106,552.0
313,127,440,2.4645669291338583
1122,105,1227,10.685714285714285
449,5,454,89.8
176,182,358,0.967032967032967
311,403,714,0.771712158808933
1209,454,1663,2.6629955947136565
367,89,456,4.123595505617978
768,9,777,85.33333333333333
529,19,548,27.842105263157894
724,14,738,51.714285714285715
1323,316,1639,4.186708860759493
429,399,828,1.0751879699248121
16,195,211,0.08205128205128205
620,449,1069,1.3808463251670378
371,505,876,0.7346534653465346
150,2,152,75.0
586,234,820,2.5042735042735043
1640,2,1642,820.0
1090,455,1545,2.3956043956043955
2004,10,2014,200.4
352,157,509,2.2420382165605095
379,22,401,17.227272727272727
1305,15,1320,87.0
451,90,541,5.011111111111111
560,14,574,40.0
1744,283,2027,6.162544169611308
298,393,691,0.7582697201017812
816,787,1603,1.036848792884371
330,242,572,1.3636363636363635
441,794,1235,0.5554156171284634
598,416,1014,1.4375
708,65,773,10.892307692307693
228,29,257,7.862068965517241
483,8,491,60.375
903,886,1789,1.0191873589164786
1788,153,1941,11.686274509803921
1272,37,1309,34.37837837837838
312,293,605,1.0648464163822526
44,27,71,1.6296296296296295
194,1677,1871,0.11568276684555755
1355,308,1663,4.39935064935065
777,223,1000,3.484304932735426
244,589,833,0.4142614601018676
1314,118,1432,11.135593220338983
12,405,417,0.02962962962962963
417,17,434,24.529411764705884
369,21,390,17.571428571428573
502,239,741,2.100418410041841
1429,355,1784,4.025352112676057
739,519,1258,1.4238921001926783
168,202,370,0.8316831683168316
18,343,361,0.052478134110787174
61,339,400,0.17994100294985252
1021,61,1082,16.737704918032787
123,72,195,1.7083333333333333
298,354,652,0.8418079096045198
1216,59,1275,20.610169491525422
748,11,759,68.0
25,13,38,1.9230769230769231
11,13,24,0.8461538461538461
833,231,1064,3.606060606060606
1156,273,1429,4.2344322344322345
539,295,834,1.8271186440677967
1046,236,1282,4.432203389830509
1801,246,2047,7.321138211382114
776,12,788,64.66666666666667
468,70,538,6.685714285714286
1470,364,1834,4.038461538461538
435,14,449,31.071428571428573
1154,13,1167,88.76923076923077
325,15,340,21.666666666666668
438,39,477,11.23076923076923
525,767,1292,0.6844850065189049
172,93,265,1.8494623655913978
524,133,657,3.9398496240601504
1842,12,1854,153.5
395,117,512,3.376068376068376
14,521,535,0.026871401151631478
323,114,437,2.8333333333333335
452,253,705,1.7865612648221343
30,316,346,0.0949367088607595
460,17,477,27.058823529411764
1226,340,1566,3.6058823529411765
1338,287,1625,4.662020905923345
667,43,710,15.511627906976743
715,59,774,12.11864406779661
348,19,367,18.31578947368421
17,313,330,0.054313099041533544
264,258,522,1.0232558139534884
359,17,376,21.11764705882353
228,14,242,16.285714285714285
1573,119,1692,13.218487394957982
1312,26,1338,50.46153846153846
1462,26,1488,56.23076923076923
666,442,1108,1.506787330316742
1834,28,1862,65.5
654,259,913,2.525096525096525
1119,28,1147,39.964285714285715
1830,35,1865,52.285714285714285
1631,61,1692,26.737704918032787
368,22,390,16.727272727272727
580,28,608,20.714285714285715
604,3,607,201.33333333333334
21,184,205,0.11413043478260869
244,76,320,3.210526315789474
400,4,404,100.0
1214,34,1248,35.705882352941174
365,333,698,1.0960960960960962
1654,22,1676,75.18181818181819
298,357,655,0.834733893557423
923,268,1191,3.4440298507462686
12,323,335,0.03715170278637771
725,409,1134,1.7726161369193154
1966,7,1973,280.85714285714283
112,25,137,4.48
368,13,381,28.307692307692307
1686,359,2045,4.696378830083566
1766,2,1768,883.0
851,391,1242,2.176470588235294
927,2,929,463.5
926,2,928,463.0
503,2,505,251.5
235,249,484,0.9437751004016064
619,223,842,2.7757847533632285
1728,22,1750,78.54545454545455
697,461,1158,1.5119305856832972
1993,2,1995,996.5
491,2,493,245.5
1722,2,1724,861.0
770,408,1178,1.8872549019607843
1120,2,1122,560.0
768,2,770,384.0
800,794,1594,1.0075566750629723
770,768,1538,1.0026041666666667
1537,368,1905,4.176630434782608
770,351,1121,2.1937321937321936
1544,2,1546,772.0
548,50,598,10.96
1362,521,1883,2.614203454894434
548,756,1304,0.7248677248677249
1647,2,1649,823.5
1842,2,1844,921.0
603,355,958,1.6985915492957746
561,38,599,14.763157894736842
228,6,234,38.0
557,17,574,32.76470588235294
1125,805,1930,1.3975155279503106
523,257,780,2.035019455252918
1145,41,1186,27.926829268292682
836,11,847,76.0
1394,16,1410,87.125
410,14,424,29.285714285714285
12,101,113,0.1188118811881188
12,414,426,0.028985507246376812
1666,15,1681,111.06666666666666
1003,16,1019,62.6875
1369,294,1663,4.656462585034014
869,440,1309,1.975
10,897,907,0.011148272017837236
155,70,225,2.2142857142857144
1211,27,1238,44.851851851851855
648,17,665,38.11764705882353
17,213,230,0.07981220657276995
1346,266,1612,5.06015037593985
1139,13,1152,87.61538461538461
1742,24,1766,72.58333333333333
1506,21,1527,71.71428571428571
415,381,796,1.0892388451443569
1727,23,1750,75.08695652173913
1025,537,1562,1.908752327746741
859,9,868,95.44444444444444
1018,16,1034,63.625
1166,568,1734,2.0528169014084505
1119,565,1684,1.9805309734513274
610,607,1217,1.0049423393739703
614,34,648,18.058823529411764
620,106,726,5.849056603773585
379,142,521,2.6690140845070425
401,98,499,4.091836734693878
795,83,878,9.578313253012048
7,152,159,0.046052631578947366
1077,19,1096,56.68421052631579
1325,425,1750,3.1176470588235294
1563,16,1579,97.6875
1331,457,1788,2.912472647702407
592,2,594,296.0
693,194,887,3.5721649484536084
1796,2,1798,898.0
265,2,267,132.5
737,2,739,368.5
1002,155,1157,6.464516129032258
551,241,792,2.2863070539419086
1229,2,1231,614.5
622,203,825,3.064039408866995
485,2,487,242.5
884,256,1140,3.453125
562,101,663,5.564356435643564
1137,2,1139,568.5
497,360,857,1.3805555555555555
572,2,574,286.0
227,250,477,0.908
1108,15,1123,73.86666666666666
598,2,600,299.0
294,48,342,6.125
1296,9,1305,144.0
18,14,32,1.2857142857142858
742,370,1112,2.0054054054054054
558,270,828,2.066666666666667
1148,30,1178,38.266666666666666
933,17,950,54.88235294117647
830,77,907,10.779220779220779
1186,93,1279,12.75268817204301
801,2,803,400.5
643,40,683,16.075
343,9,352,38.111111111111114
30,56,86,0.5357142857142857
1940,14,1954,138.57142857142858
1202,382,1584,3.1465968586387434
951,9,960,105.66666666666667
1829,8,1837,228.625
938,349,1287,2.687679083094556
1148,17,1165,67.52941176470588
1049,158,1207,6.639240506329114
213,34,247,6.264705882352941
1003,482,1485,2.0809128630705396
1604,15,1619,106.93333333333334
1147,51,1198,22.49019607843137
1514,12,1526,126.16666666666667
947,141,1088,6.716312056737588
1427,22,1449,64.86363636363636
534,77,611,6.935064935064935
606,294,900,2.061224489795918
15,355,370,0.04225352112676056
541,14,555,38.642857142857146
1005,218,1223,4.610091743119266
625,912,1537,0.6853070175438597
25,733,758,0.034106412005457026
599,9,608,66.55555555555556
149,12,161,12.416666666666666
1184,11,1195,107.63636363636364
2,429,431,0.004662004662004662
1334,17,1351,78.47058823529412
568,314,882,1.8089171974522293
836,53,889,15.773584905660377
448,139,587,3.223021582733813
99,36,135,2.75
1039,254,1293,4.090551181102362
265,112,377,2.3660714285714284
1861,50,1911,37.22
443,84,527,5.273809523809524
402,368,770,1.0923913043478262
422,358,780,1.1787709497206704
548,27,575,20.296296296296298
4,232,236,0.017241379310344827
834,197,1031,4.233502538071066
1742,86,1828,20.25581395348837
529,12,541,44.083333333333336
1841,65,1906,28.323076923076922
1215,318,1533,3.8207547169811322
338,311,649,1.0868167202572347
294,83,377,3.5421686746987953
269,22,291,12.227272727272727
1688,30,1718,56.266666666666666
1706,79,1785,21.59493670886076
757,142,899,5.330985915492958
1801,13,1814,138.53846153846155
454,23,477,19.73913043478261
147,11,158,13.363636363636363
13,42,55,0.30952380952380953
307,38,345,8.078947368421053
521,431,952,1.208816705336427
12,295,307,0.04067796610169491
895,282,1177,3.173758865248227
772,131,903,5.893129770992366
1742,191,1933,9.120418848167539
1598,22,1620,72.63636363636364
505,257,762,1.9649805447470816
1872,21,1893,89.14285714285714
1218,39,1257,31.23076923076923
423,188,611,2.25
6,33,39,0.18181818181818182
847,5,852,169.4
1060,2,1062,530.0
1129,167,1296,6.7604790419161676
302,311,613,0.9710610932475884
787,75,862,10.493333333333334
739,13,752,56.84615384615385
22,322,344,0.06832298136645963
533,250,783,2.132
1321,142,1463,9.30281690140845
1397,77,1474,18.142857142857142
1536,6,1542,256.0
1287,85,1372,15.141176470588235
778,679,1457,1.14580265095729
1360,26,1386,52.30769230769231
776,17,793,45.64705882352941
1113,68,1181,16.36764705882353
356,266,622,1.3383458646616542
1808,6,1814,301.3333333333333
1114,4,1118,278.5
4,479,483,0.008350730688935281
870,25,895,34.8
1240,202,1442,6.138613861386139
575,30,605,19.166666666666668
1609,12,1621,134.08333333333334
691,201,892,3.4378109452736316
533,12,545,44.416666666666664
768,650,1418,1.1815384615384616
764,10,774,76.4
1987,21,2008,94.61904761904762
282,415,697,0.6795180722891566
1405,4,1409,351.25
429,249,678,1.7228915662650603
432,14,446,30.857142857142858
614,5,619,122.8
763,48,811,15.895833333333334
1336,15,1351,89.06666666666666
491,391,882,1.2557544757033248
529,6,535,88.16666666666667
1014,10,1024,101.4
10,1292,1302,0.007739938080495356
1811,208,2019,8.70673076923077
710,20,730,35.5
289,13,302,22.23076923076923
1522,17,1539,89.52941176470588
52,767,819,0.06779661016949153
1049,13,1062,80.6923076923077
916,21,937,43.61904761904762
994,20,1014,49.7
1450,21,1471,69.04761904761905
1737,11,1748,157.9090909090909
722,270,992,2.674074074074074
217,5,222,43.4
150,9,159,16.666666666666668
557,240,797,2.3208333333333333
1187,577,1764,2.0571923743500866
555,495,1050,1.121212121212121
1537,283,1820,5.431095406360424
215,31,246,6.935483870967742
46,265,311,0.17358490566037735
81,670,751,0.1208955223880597
467,100,567,4.67
398,386,784,1.0310880829015545
809,604,1413,1.3394039735099337
1672,163,1835,10.257668711656441
1776,20,1796,88.8
134,14,148,9.571428571428571
2016,15,2031,134.4
166,275,441,0.6036363636363636
1037,774,1811,1.3397932816537468
656,69,725,9.507246376811594
106,228,334,0.4649122807017544
1896,76,1972,24.94736842105263
583,537,1120,1.085661080074488
22,440,462,0.05
44,5,49,8.8
1647,37,1684,44.513513513513516
1001,8,1009,125.125
637,8,645,79.625
1297,510,1807,2.5431372549019606
39,822,861,0.04744525547445255
842,48,890,17.541666666666668
1356,473,1829,2.8668076109936576
925,513,1438,1.8031189083820662
888,358,1246,2.4804469273743015
1512,6,1518,252.0
8,121,129,0.06611570247933884
9,371,380,0.02425876010781671
922,7,929,131.71428571428572
1502,495,1997,3.0343434343434343
1424,300,1724,4.746666666666667
1759,7,1766,251.28571428571428
359,4,363,89.75
1047,5,1052,209.4
532,4,536,133.0
809,234,1043,3.4572649572649574
713,3,716,237.66666666666666
525,3,528,175.0
139,518,657,0.26833976833976836
1286,583,1869,2.2058319039451115
731,23,754,31.782608695652176
1385,18,1403,76.94444444444444
1227,185,1412,6.632432432432433
384,110,494,3.4909090909090907
715,208,923,3.4375
263,334,597,0.7874251497005988
295,75,370,3.933333333333333
110,7,117,15.714285714285714
689,30,719,22.966666666666665
75,157,232,0.47770700636942676
309,338,647,0.9142011834319527
214,154,368,1.3896103896103895
1011,426,1437,2.3732394366197185
1138,6,1144,189.66666666666666
1383,6,1389,230.5
1160,11,1171,105.45454545454545
144,8,152,18.0
244,13,257,18.76923076923077
210,142,352,1.4788732394366197
202,15,217,13.466666666666667
912,53,965,17.20754716981132
206,13,219,15.846153846153847
71,441,512,0.16099773242630386
